,match_id,bowler,over_1_f,over_2_f,over_3_f,over_4_f,over_5_f,over_6_f,over_7_f,over_8_f,over_9_f,over_10_f,over_11_f,over_12_f,over_13_f,over_14_f,over_15_f,over_16_f,over_17_f,over_18_f,over_19_f,over_20_f
1168,756755,PJ Cummins,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1169,756755,PM Siddle,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1170,756757,A Zampa,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1171,756757,B Laughlin,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1172,756757,BW Hilfenhaus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1173,756757,CJ Boyce,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
1174,756757,CJ Simmons,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1175,756757,DJG Sammy,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1176,756757,EP Gulbis,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1177,756757,J Botha,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1178,756757,JM Mennie,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,756757,KW Richardson,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,756757,SW Tait,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1181,756757,T van der Gugten,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1182,756759,AC Agar,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1183,756759,AJ Turner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,756759,AJ Tye,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1185,756759,GS Sandhu,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1186,756759,JH Kallis,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1187,756759,JK Lalor,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1188,756759,JP Behrendorff,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1189,756759,MW Dixon,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1190,756759,NM Hauritz,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1191,756759,PJ Cummins,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1192,756759,Yasir Arafat,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
1193,756761,A Flintoff,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1194,756761,BCJ Cutting,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,756761,CJ Boyce,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
1196,756761,DJG Sammy,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1197,756761,DL Vettori,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1198,756761,DT Christian,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,756761,JK Reed,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1200,756761,JM Mennie,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1201,756761,JR Hopes,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1202,756761,JS Floros,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
1203,756761,RM Duffield,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1204,756761,XJ Doherty,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1205,756763,AD Russell,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1206,756763,AJ Finch,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1207,756763,DJ Bravo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1208,756763,Fawad Ahmed,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1209,756763,GJ Maxwell,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1210,756763,JL Pattinson,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1211,756763,JM Bird,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,756763,JP Faulkner,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1213,756763,JW Hastings,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,756763,MA Beer,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1215,756763,NJ Rimmington,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1216,756763,NP Winter,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1217,756763,SM Boland,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1218,756765,A Zampa,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1219,756765,B Laughlin,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1220,756765,BCJ Cutting,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1221,756765,CJ Gannon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1222,756765,CJ Simmons,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1223,756765,DL Vettori,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1224,756765,DT Christian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1225,756765,J Botha,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
1226,756765,JR Hopes,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1227,756765,KA Pollard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,756765,KW Richardson,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1229,756765,MT Steketee,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,756765,RM Duffield,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1231,756765,TL Lawford,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,756767,B Lee,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1233,756767,BJ Dwarshuis,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
1234,756767,DE Bollinger,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1235,756767,GJ Maxwell,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1236,756767,JM Bird,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1237,756767,JP Faulkner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1238,756767,JW Hastings,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1239,756767,MA Beer,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
1240,756767,MC Henriques,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1241,756767,SA Abbott,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1242,756767,SM Boland,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
1243,756767,SNJ O'Keefe,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1244,756769,A Zampa,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
1245,756769,AC Agar,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
1246,756769,AJ Tye,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1247,756769,B Laughlin,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1248,756769,CJ Simmons,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,756769,GB Hogg,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1250,756769,J Botha,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1251,756769,JP Behrendorff,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1252,756769,KW Richardson,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1253,756769,SW Tait,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1254,756769,Yasir Arafat,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1255,756773,A Flintoff,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1256,756773,AC Agar,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1257,756773,AJ Turner,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,756773,AJ Tye,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1259,756773,BCJ Cutting,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1260,756773,DL Vettori,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1261,756773,GB Hogg,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1262,756773,JP Behrendorff,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1263,756773,JR Hopes,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1264,756773,MT Steketee,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1265,756773,RM Duffield,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1266,756773,Yasir Arafat,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1267,756775,AR Beadle,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1268,756775,B Lee,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1269,756775,CJ Green,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1270,756775,CP Tremain,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1271,756775,DE Bollinger,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1272,756775,JK Lalor,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1273,756775,NM Hauritz,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1274,756775,NM Lyon,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1275,756775,SA Abbott,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1276,756775,SNJ O'Keefe,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
1277,756777,AJ Finch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1278,756777,BA Stokes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1279,756777,Fawad Ahmed,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1280,756777,GJ Maxwell,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1281,756777,JL Pattinson,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1282,756777,JM Bird,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1283,756777,JP Faulkner,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1284,756777,JW Hastings,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1285,756777,MA Beer,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1286,756777,NJ Rimmington,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1287,756777,PM Siddle,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1288,756777,SM Boland,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
1289,756777,Shakib Al Hasan,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1290,756779,AC Agar,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1291,756779,AJ Tye,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1292,756779,BW Hilfenhaus,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1293,756779,CJ Boyce,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1294,756779,GB Hogg,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1295,756779,JK Reed,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1296,756779,JP Behrendorff,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1297,756779,Shoaib Malik,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1298,756779,TT Bresnan,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1299,756779,XJ Doherty,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1300,756779,Yasir Arafat,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1301,756781,A Flintoff,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1302,756781,B Lee,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1303,756781,BCJ Cutting,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1304,756781,CJ Gannon,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1305,756781,DE Bollinger,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1306,756781,DT Christian,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1307,756781,JR Hopes,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1308,756781,MC Henriques,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
1309,756781,RM Duffield,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,756781,SA Abbott,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1311,756781,SJC Keen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1312,756781,SNJ O'Keefe,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1313,756783,CP Tremain,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1314,756783,GS Sandhu,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1315,756783,IA Moran,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,756783,JH Kallis,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,756783,JK Lalor,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1318,756783,KW Richardson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,756783,NM Hauritz,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,756785,AC McDermott,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,756785,BA Stokes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1322,756785,BCJ Cutting,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1323,756785,DT Christian,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1324,756785,Fawad Ahmed,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1325,756785,JL Pattinson,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,756785,JR Hopes,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,756785,JS Floros,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1328,756785,NJ Rimmington,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1329,756785,PM Siddle,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1330,756785,SD Parry,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1331,756785,Shakib Al Hasan,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1332,756787,A Zampa,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
1333,756787,B Laughlin,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1334,756787,B Lee,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1335,756787,DE Bollinger,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,756787,J Botha,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1337,756787,KW Richardson,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1338,756787,MC Henriques,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1339,756787,NM Lyon,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1340,756787,SA Abbott,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1341,756787,SNJ O'Keefe,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1342,756787,SW Tait,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1343,756789,AJ Finch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1344,756789,BA Stokes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1345,756789,BW Hilfenhaus,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1346,756789,CJ Boyce,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1347,756789,Fawad Ahmed,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
1348,756789,JK Reed,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1349,756789,NJ Rimmington,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1350,756789,NP Winter,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1351,756789,PM Siddle,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1352,756789,Shakib Al Hasan,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1353,756789,TT Bresnan,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1354,756789,XJ Doherty,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1355,756791,AR Beadle,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1356,756791,CJ McKay,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1357,756791,CP Tremain,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1358,756791,DP Nannes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,756791,JH Kallis,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1360,756791,JK Lalor,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,756791,JM Bird,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1362,756791,JW Hastings,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1363,756791,KP Pietersen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1364,756791,MA Beer,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1365,756791,NM Hauritz,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1366,756791,SM Boland,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1367,756793,A Zampa,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
1368,756793,B Laughlin,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1369,756793,BA Stokes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1370,756793,Fawad Ahmed,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1371,756793,GD Putland,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,756793,J Botha,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1373,756793,JL Pattinson,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,756793,KW Richardson,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1375,756793,NJ Rimmington,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1376,756793,PM Siddle,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1377,756793,Shakib Al Hasan,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1378,756793,TM Head,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1379,756795,AC Agar,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1380,756795,AJ Tye,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1381,756795,CJ McKay,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1382,756795,GB Hogg,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1383,756795,JM Bird,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1384,756795,JP Behrendorff,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1385,756795,JW Hastings,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1386,756795,MA Beer,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1387,756795,SM Boland,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1388,756795,Yasir Arafat,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1389,756797,A Flintoff,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1390,756797,BCJ Cutting,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1391,756797,BW Hilfenhaus,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1392,756797,CJ Boyce,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1393,756797,DT Christian,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1394,756797,EP Gulbis,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1395,756797,JK Reed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,756797,JR Hopes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1397,756797,MT Steketee,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1398,756797,SD Parry,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1399,756797,Shoaib Malik,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1400,756797,TT Bresnan,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1401,756799,A Zampa,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
1402,756799,B Laughlin,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1403,756799,B Lee,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1404,756799,DE Bollinger,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1405,756799,J Botha,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1406,756799,KW Richardson,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1407,756799,NM Lyon,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1408,756799,SA Abbott,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1409,756799,SNJ O'Keefe,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1410,756799,SW Tait,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1411,756801,AJ Tye,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1412,756801,CJ McKay,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1413,756801,GB Hogg,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1414,756801,JM Bird,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1415,756801,JP Behrendorff,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1416,756801,JW Hastings,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1417,756801,KP Pietersen,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,756801,MA Beer,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
1419,756801,NM Coulter-Nile,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1420,756801,SM Boland,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1421,756801,Yasir Arafat,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1422,756803,AJ Tye,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1423,756803,B Lee,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1424,756803,DE Bollinger,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1425,756803,GB Hogg,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1426,756803,JP Behrendorff,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
