,player,match_id,innings,bat_position
4,JW Wells,1324626.0,1.0,5.0
5,AD Russell,1324626.0,1.0,6.0
6,AJ Hosein,1324626.0,1.0,7.0
7,TS Rogers,1324626.0,1.0,8.0
8,W Sutherland,1324626.0,1.0,9.0
0,J Brown,1324626.0,2.0,1.0
1,M Bryant,1324626.0,2.0,2.0
2,C Munro,1324626.0,2.0,3.0
3,SW Billings,1324626.0,2.0,4.0
4,JJ Peirson,1324626.0,2.0,5.0
5,RA Whiteley,1324626.0,2.0,6.0
6,JJ Bazley,1324626.0,2.0,7.0
0,JM Clarke,1324627.0,1.0,1.0
1,TF Rogers,1324627.0,1.0,2.0
2,BJ Webster,1324627.0,1.0,3.0
3,MP Stoinis,1324627.0,1.0,4.0
4,HWR Cartwright,1324627.0,1.0,5.0
5,NCR Larkin,1324627.0,1.0,6.0
0,BR McDermott,1324627.0,2.0,1.0
1,DJM Short,1324627.0,2.0,2.0
2,MS Wade,1324627.0,2.0,3.0
3,Shadab Khan,1324627.0,2.0,4.0
4,TH David,1324627.0,2.0,5.0
5,Asif Ali,1324627.0,2.0,6.0
6,JDS Neesham,1324627.0,2.0,7.0
7,JS Paris,1324627.0,2.0,8.0
8,NT Ellis,1324627.0,2.0,9.0
9,PG Dooley,1324627.0,2.0,10.0
10,RP Meredith,1324627.0,2.0,11.0
0,MW Short,1324628.0,1.0,1.0
1,J Weatherald,1324628.0,1.0,2.0
2,CA Lynn,1324628.0,1.0,3.0
3,AJ Hose,1324628.0,1.0,4.0
4,C de Grandhomme,1324628.0,1.0,5.0
5,T Kelly,1324628.0,1.0,6.0
6,HJ Nielsen,1324628.0,1.0,7.0
7,Rashid Khan,1324628.0,1.0,8.0
8,WA Agar,1324628.0,1.0,9.0
9,HTRY Thornton,1324628.0,1.0,10.0
10,PM Siddle,1324628.0,1.0,11.0
0,AD Hales,1324628.0,2.0,1.0
1,M Gilkes,1324628.0,2.0,2.0
2,RR Rossouw,1324628.0,2.0,3.0
3,JJS Sangha,1324628.0,2.0,4.0
4,AI Ross,1324628.0,2.0,5.0
5,DR Sams,1324628.0,2.0,6.0
6,O Davies,1324628.0,2.0,7.0
7,CJ Green,1324628.0,2.0,8.0
8,GS Sandhu,1324628.0,2.0,9.0
9,B Doggett,1324628.0,2.0,10.0
10,Fazalhaq Farooqi,1324628.0,2.0,11.0
0,A Lyth,1324629.0,1.0,1.0
1,NR Hobson,1324629.0,1.0,2.0
2,F du Plessis,1324629.0,1.0,3.0
3,JP Inglis,1324629.0,1.0,4.0
4,AJ Turner,1324629.0,1.0,5.0
5,AM Hardie,1324629.0,1.0,6.0
6,AC Agar,1324629.0,1.0,7.0
7,JA Richardson,1324629.0,1.0,8.0
8,M Kelly,1324629.0,1.0,9.0
9,AJ Tye,1324629.0,1.0,10.0
10,JP Behrendorff,1324629.0,1.0,11.0
0,KR Patterson,1324629.0,2.0,1.0
1,JR Philippe,1324629.0,2.0,2.0
2,JM Vince,1324629.0,2.0,3.0
3,MC Henriques,1324629.0,2.0,4.0
4,JC Silk,1324629.0,2.0,5.0
5,DT Christian,1324629.0,2.0,6.0
6,H Kerr,1324629.0,2.0,7.0
7,SA Abbott,1324629.0,2.0,8.0
8,JM Bird,1324629.0,2.0,9.0
9,Naveen-ul-Haq,1324629.0,2.0,10.0
10,Izharulhaq Naveed,1324629.0,2.0,11.0
0,M Gilkes,1324630.0,1.0,1.0
1,AD Hales,1324630.0,1.0,2.0
2,RR Rossouw,1324630.0,1.0,3.0
3,JJS Sangha,1324630.0,1.0,4.0
4,DR Sams,1324630.0,1.0,5.0
5,AI Ross,1324630.0,1.0,6.0
6,O Davies,1324630.0,1.0,7.0
7,CJ Green,1324630.0,1.0,8.0
0,SB Harper,1324630.0,2.0,1.0
1,J Fraser-McGurk,1324630.0,2.0,2.0
2,NJ Maddinson,1324630.0,2.0,3.0
3,AJ Finch,1324630.0,2.0,4.0
4,JW Wells,1324630.0,2.0,5.0
5,AD Russell,1324630.0,2.0,6.0
6,AJ Hosein,1324630.0,2.0,7.0
7,W Sutherland,1324630.0,2.0,8.0
0,BR McDermott,1324631.0,1.0,1.0
1,MS Wade,1324631.0,1.0,2.0
2,DJM Short,1324631.0,1.0,3.0
3,Shadab Khan,1324631.0,1.0,4.0
4,TH David,1324631.0,1.0,5.0
5,JDS Neesham,1324631.0,1.0,6.0
6,Asif Ali,1324631.0,1.0,7.0
7,JS Paris,1324631.0,1.0,8.0
8,NT Ellis,1324631.0,1.0,9.0
9,PG Dooley,1324631.0,1.0,10.0
0,A Lyth,1324631.0,2.0,1.0
1,F du Plessis,1324631.0,2.0,2.0
2,JP Inglis,1324631.0,2.0,3.0
3,NR Hobson,1324631.0,2.0,4.0
4,AJ Turner,1324631.0,2.0,5.0
5,AM Hardie,1324631.0,2.0,6.0
6,AC Agar,1324631.0,2.0,7.0
7,JA Richardson,1324631.0,2.0,8.0
8,AJ Tye,1324631.0,2.0,9.0
0,AD Hales,1324632.0,1.0,1.0
1,M Gilkes,1324632.0,1.0,2.0
2,RR Rossouw,1324632.0,1.0,3.0
3,O Davies,1324632.0,1.0,4.0
4,DR Sams,1324632.0,1.0,5.0
5,AI Ross,1324632.0,1.0,6.0
6,N McAndrew,1324632.0,1.0,7.0
0,J Weatherald,1324632.0,2.0,1.0
1,MW Short,1324632.0,2.0,2.0
2,CA Lynn,1324632.0,2.0,3.0
3,AJ Hose,1324632.0,2.0,4.0
4,C de Grandhomme,1324632.0,2.0,5.0
5,T Kelly,1324632.0,2.0,6.0
0,M Bryant,1324633.0,1.0,1.0
1,C Munro,1324633.0,1.0,2.0
2,MT Renshaw,1324633.0,1.0,3.0
3,SW Billings,1324633.0,1.0,4.0
4,JJ Peirson,1324633.0,1.0,5.0
5,RA Whiteley,1324633.0,1.0,6.0
6,MG Neser,1324633.0,1.0,7.0
7,JJ Bazley,1324633.0,1.0,8.0
8,MT Steketee,1324633.0,1.0,9.0
9,MJ Swepson,1324633.0,1.0,10.0
0,SB Harper,1324633.0,2.0,1.0
1,J Fraser-McGurk,1324633.0,2.0,2.0
2,NJ Maddinson,1324633.0,2.0,3.0
3,AJ Finch,1324633.0,2.0,4.0
4,JW Wells,1324633.0,2.0,5.0
5,AD Russell,1324633.0,2.0,6.0
6,AJ Hosein,1324633.0,2.0,7.0
7,W Sutherland,1324633.0,2.0,8.0
0,KR Patterson,1324634.0,1.0,1.0
1,JR Philippe,1324634.0,1.0,2.0
2,JM Vince,1324634.0,1.0,3.0
3,MC Henriques,1324634.0,1.0,4.0
4,JC Silk,1324634.0,1.0,5.0
5,DT Christian,1324634.0,1.0,6.0
6,H Kerr,1324634.0,1.0,7.0
0,BR McDermott,1324634.0,2.0,1.0
1,DJM Short,1324634.0,2.0,2.0
2,MS Wade,1324634.0,2.0,3.0
3,Shadab Khan,1324634.0,2.0,4.0
4,TH David,1324634.0,2.0,5.0
5,JDS Neesham,1324634.0,2.0,6.0
6,Asif Ali,1324634.0,2.0,7.0
7,JS Paris,1324634.0,2.0,8.0
8,NT Ellis,1324634.0,2.0,9.0
0,A Lyth,1324635.0,1.0,1.0
1,F du Plessis,1324635.0,1.0,2.0
2,NR Hobson,1324635.0,1.0,3.0
3,JP Inglis,1324635.0,1.0,4.0
4,AJ Turner,1324635.0,1.0,5.0
5,AM Hardie,1324635.0,1.0,6.0
6,AC Agar,1324635.0,1.0,7.0
7,JA Richardson,1324635.0,1.0,8.0
0,JM Clarke,1324635.0,2.0,1.0
1,TF Rogers,1324635.0,2.0,2.0
2,BJ Webster,1324635.0,2.0,3.0
3,MP Stoinis,1324635.0,2.0,4.0
4,NCR Larkin,1324635.0,2.0,5.0
5,HWR Cartwright,1324635.0,2.0,6.0
6,C Kellaway,1324635.0,2.0,7.0
7,L Wood,1324635.0,2.0,8.0
8,NM Coulter-Nile,1324635.0,2.0,9.0
9,TA Boult,1324635.0,2.0,10.0
0,M Bryant,1324636.0,1.0,1.0
1,C Munro,1324636.0,1.0,2.0
2,MT Renshaw,1324636.0,1.0,3.0
3,SW Billings,1324636.0,1.0,4.0
4,JJ Peirson,1324636.0,1.0,5.0
5,RA Whiteley,1324636.0,1.0,6.0
6,MG Neser,1324636.0,1.0,7.0
7,JJ Bazley,1324636.0,1.0,8.0
8,MT Steketee,1324636.0,1.0,9.0
9,MP Kuhnemann,1324636.0,1.0,10.0
0,J Weatherald,1324636.0,2.0,1.0
1,CA Lynn,1324636.0,2.0,2.0
2,MW Short,1324636.0,2.0,3.0
3,AJ Hose,1324636.0,2.0,4.0
4,C de Grandhomme,1324636.0,2.0,5.0
5,T Kelly,1324636.0,2.0,6.0
6,HJ Nielsen,1324636.0,2.0,7.0
7,Rashid Khan,1324636.0,2.0,8.0
8,WA Agar,1324636.0,2.0,9.0
9,PM Siddle,1324636.0,2.0,10.0
0,JDS Neesham,1324637.0,1.0,1.0
1,DJM Short,1324637.0,1.0,2.0
2,CP Jewell,1324637.0,1.0,3.0
3,Shadab Khan,1324637.0,1.0,4.0
4,TH David,1324637.0,1.0,5.0
5,TD Paine,1324637.0,1.0,6.0
6,Asif Ali,1324637.0,1.0,7.0
7,JS Paris,1324637.0,1.0,8.0
8,NT Ellis,1324637.0,1.0,9.0
9,PG Dooley,1324637.0,1.0,10.0
0,NJ Maddinson,1324637.0,2.0,1.0
1,J Fraser-McGurk,1324637.0,2.0,2.0
2,SB Harper,1324637.0,2.0,3.0
3,AJ Finch,1324637.0,2.0,4.0
4,JW Wells,1324637.0,2.0,5.0
5,AD Russell,1324637.0,2.0,6.0
6,AJ Hosein,1324637.0,2.0,7.0
7,W Sutherland,1324637.0,2.0,8.0
8,TS Rogers,1324637.0,2.0,9.0
9,Mujeeb Ur Rahman,1324637.0,2.0,10.0
0,TF Rogers,1324638.0,1.0,1.0
1,J Seymour,1324638.0,1.0,2.0
2,JM Clarke,1324638.0,1.0,3.0
3,BJ Webster,1324638.0,1.0,4.0
4,NCR Larkin,1324638.0,1.0,5.0
5,HWR Cartwright,1324638.0,1.0,6.0
6,C Kellaway,1324638.0,1.0,7.0
0,KR Patterson,1324638.0,2.0,1.0
1,JR Philippe,1324638.0,2.0,2.0
2,JM Vince,1324638.0,2.0,3.0
3,MC Henriques,1324638.0,2.0,4.0
4,JC Silk,1324638.0,2.0,5.0
0,MW Short,1324639.0,1.0,1.0
1,HJ Hunt,1324639.0,1.0,2.0
2,CA Lynn,1324639.0,1.0,3.0
3,AJ Hose,1324639.0,1.0,4.0
4,C de Grandhomme,1324639.0,1.0,5.0
5,T Kelly,1324639.0,1.0,6.0
6,BAD Manenti,1324639.0,1.0,7.0
7,HJ Nielsen,1324639.0,1.0,8.0
0,F du Plessis,1324639.0,2.0,1.0
1,NR Hobson,1324639.0,2.0,2.0
2,A Lyth,1324639.0,2.0,3.0
3,JP Inglis,1324639.0,2.0,4.0
4,AM Hardie,1324639.0,2.0,5.0
5,AJ Turner,1324639.0,2.0,6.0
6,AC Agar,1324639.0,2.0,7.0
7,JA Richardson,1324639.0,2.0,8.0
8,AJ Tye,1324639.0,2.0,9.0
0,M Bryant,1324640.0,1.0,1.0
1,C Munro,1324640.0,1.0,2.0
2,MT Renshaw,1324640.0,1.0,3.0
3,SW Billings,1324640.0,1.0,4.0
4,JJ Peirson,1324640.0,1.0,5.0
5,RA Whiteley,1324640.0,1.0,6.0
6,MG Neser,1324640.0,1.0,7.0
7,XC Bartlett,1324640.0,1.0,8.0
0,M Gilkes,1324640.0,2.0,1.0
1,AD Hales,1324640.0,2.0,2.0
0,KR Patterson,1324641.0,1.0,1.0
1,JR Philippe,1324641.0,1.0,2.0
2,JM Vince,1324641.0,1.0,3.0
3,MC Henriques,1324641.0,1.0,4.0
4,JC Silk,1324641.0,1.0,5.0
5,DT Christian,1324641.0,1.0,6.0
6,H Kerr,1324641.0,1.0,7.0
7,BJ Dwarshuis,1324641.0,1.0,8.0
8,SA Abbott,1324641.0,1.0,9.0
9,JM Bird,1324641.0,1.0,10.0
0,MJ Guptill,1324641.0,2.0,1.0
1,AJ Finch,1324641.0,2.0,2.0
2,NJ Maddinson,1324641.0,2.0,3.0
3,SE Marsh,1324641.0,2.0,4.0
4,JW Wells,1324641.0,2.0,5.0
5,PSP Handscomb,1324641.0,2.0,6.0
6,AJ Hosein,1324641.0,2.0,7.0
7,W Sutherland,1324641.0,2.0,8.0
8,TS Rogers,1324641.0,2.0,9.0
9,KW Richardson,1324641.0,2.0,10.0
10,Mujeeb Ur Rahman,1324641.0,2.0,11.0
0,M Gilkes,1324642.0,1.0,1.0
1,AD Hales,1324642.0,1.0,2.0
2,RR Rossouw,1324642.0,1.0,3.0
3,O Davies,1324642.0,1.0,4.0
4,AI Ross,1324642.0,1.0,5.0
5,DR Sams,1324642.0,1.0,6.0
6,N McAndrew,1324642.0,1.0,7.0
7,CJ Green,1324642.0,1.0,8.0
0,C Munro,1324642.0,2.0,1.0
1,M Bryant,1324642.0,2.0,2.0
2,MT Renshaw,1324642.0,2.0,3.0
3,SW Billings,1324642.0,2.0,4.0
4,JJ Peirson,1324642.0,2.0,5.0
5,RA Whiteley,1324642.0,2.0,6.0
6,JJ Bazley,1324642.0,2.0,7.0
7,MG Neser,1324642.0,2.0,8.0
8,MT Steketee,1324642.0,2.0,9.0
9,MP Kuhnemann,1324642.0,2.0,10.0
0,JM Clarke,1324643.0,1.0,1.0
1,TF Rogers,1324643.0,1.0,2.0
2,BJ Webster,1324643.0,1.0,3.0
3,NCR Larkin,1324643.0,1.0,4.0
4,MP Stoinis,1324643.0,1.0,5.0
5,HWR Cartwright,1324643.0,1.0,6.0
6,C Kellaway,1324643.0,1.0,7.0
7,NM Coulter-Nile,1324643.0,1.0,8.0
8,L Wood,1324643.0,1.0,9.0
9,TA Boult,1324643.0,1.0,10.0
10,A Zampa,1324643.0,1.0,11.0
0,A Lyth,1324643.0,2.0,1.0
1,F du Plessis,1324643.0,2.0,2.0
2,AM Hardie,1324643.0,2.0,3.0
3,JP Inglis,1324643.0,2.0,4.0
4,AJ Turner,1324643.0,2.0,5.0
5,NR Hobson,1324643.0,2.0,6.0
0,MJ Guptill,1324644.0,1.0,1.0
1,NJ Maddinson,1324644.0,1.0,2.0
2,SE Marsh,1324644.0,1.0,3.0
3,AJ Finch,1324644.0,1.0,4.0
4,JW Wells,1324644.0,1.0,5.0
5,W Sutherland,1324644.0,1.0,6.0
6,PSP Handscomb,1324644.0,1.0,7.0
7,AJ Hosein,1324644.0,1.0,8.0
8,TS Rogers,1324644.0,1.0,9.0
0,KR Patterson,1324644.0,2.0,1.0
1,JR Philippe,1324644.0,2.0,2.0
2,JM Vince,1324644.0,2.0,3.0
3,MC Henriques,1324644.0,2.0,4.0
4,JC Silk,1324644.0,2.0,5.0
5,DT Christian,1324644.0,2.0,6.0
0,M Gilkes,1324645.0,1.0,1.0
1,AD Hales,1324645.0,1.0,2.0
2,RR Rossouw,1324645.0,1.0,3.0
3,O Davies,1324645.0,1.0,4.0
4,DR Sams,1324645.0,1.0,5.0
5,AI Ross,1324645.0,1.0,6.0
6,BCJ Cutting,1324645.0,1.0,7.0
7,N McAndrew,1324645.0,1.0,8.0
0,CP Jewell,1324645.0,2.0,1.0
1,DJM Short,1324645.0,2.0,2.0
2,MS Wade,1324645.0,2.0,3.0
3,TH David,1324645.0,2.0,4.0
4,JDS Neesham,1324645.0,2.0,5.0
5,Asif Ali,1324645.0,2.0,6.0
6,Shadab Khan,1324645.0,2.0,7.0
7,JS Paris,1324645.0,2.0,8.0
8,NT Ellis,1324645.0,2.0,9.0
9,PG Dooley,1324645.0,2.0,10.0
10,RP Meredith,1324645.0,2.0,11.0
0,JM Clarke,1324646.0,1.0,1.0
1,TF Rogers,1324646.0,1.0,2.0
2,BJ Webster,1324646.0,1.0,3.0
3,MP Stoinis,1324646.0,1.0,4.0
4,HWR Cartwright,1324646.0,1.0,5.0
5,NCR Larkin,1324646.0,1.0,6.0
6,C Kellaway,1324646.0,1.0,7.0
7,L Wood,1324646.0,1.0,8.0
0,MW Short,1324646.0,2.0,1.0
1,CA Lynn,1324646.0,2.0,2.0
2,HJ Hunt,1324646.0,2.0,3.0
3,AJ Hose,1324646.0,2.0,4.0
4,C de Grandhomme,1324646.0,2.0,5.0
5,T Kelly,1324646.0,2.0,6.0
6,Rashid Khan,1324646.0,2.0,7.0
0,MJ Guptill,1324647.0,1.0,1.0
1,NJ Maddinson,1324647.0,1.0,2.0
2,PSP Handscomb,1324647.0,1.0,3.0
3,AJ Finch,1324647.0,1.0,4.0
4,JW Wells,1324647.0,1.0,5.0
5,MW Harvey,1324647.0,1.0,6.0
6,W Sutherland,1324647.0,1.0,7.0
7,AJ Hosein,1324647.0,1.0,8.0
0,F du Plessis,1324647.0,2.0,1.0
1,A Lyth,1324647.0,2.0,2.0
2,CT Bancroft,1324647.0,2.0,3.0
3,JP Inglis,1324647.0,2.0,4.0
4,AJ Turner,1324647.0,2.0,5.0
5,AM Hardie,1324647.0,2.0,6.0
6,NR Hobson,1324647.0,2.0,7.0
0,C Munro,1324648.0,1.0,1.0
1,J Brown,1324648.0,1.0,2.0
2,NA McSweeney,1324648.0,1.0,3.0
3,SW Billings,1324648.0,1.0,4.0
4,JJ Peirson,1324648.0,1.0,5.0
5,JJ Bazley,1324648.0,1.0,6.0
6,RA Whiteley,1324648.0,1.0,7.0
0,JR Philippe,1324648.0,2.0,1.0
1,JM Vince,1324648.0,2.0,2.0
2,DP Hughes,1324648.0,2.0,3.0
3,MC Henriques,1324648.0,2.0,4.0
4,JC Silk,1324648.0,2.0,5.0
5,DT Christian,1324648.0,2.0,6.0
6,H Kerr,1324648.0,2.0,7.0
7,BJ Dwarshuis,1324648.0,2.0,8.0
8,SA Abbott,1324648.0,2.0,9.0
9,JM Bird,1324648.0,2.0,10.0
10,Izharulhaq Naveed,1324648.0,2.0,11.0
0,MW Short,1324649.0,1.0,1.0
1,HJ Hunt,1324649.0,1.0,2.0
2,CA Lynn,1324649.0,1.0,3.0
3,AJ Hose,1324649.0,1.0,4.0
4,C de Grandhomme,1324649.0,1.0,5.0
5,Rashid Khan,1324649.0,1.0,6.0
6,T Kelly,1324649.0,1.0,7.0
0,CP Jewell,1324649.0,2.0,1.0
1,BR McDermott,1324649.0,2.0,2.0
2,MS Wade,1324649.0,2.0,3.0
3,DJM Short,1324649.0,2.0,4.0
4,TH David,1324649.0,2.0,5.0
0,MJ Guptill,1324650.0,1.0,1.0
1,SB Harper,1324650.0,1.0,2.0
2,SE Marsh,1324650.0,1.0,3.0
3,AJ Finch,1324650.0,1.0,4.0
4,JW Wells,1324650.0,1.0,5.0
5,MW Harvey,1324650.0,1.0,6.0
6,W Sutherland,1324650.0,1.0,7.0
7,AJ Hosein,1324650.0,1.0,8.0
8,TS Rogers,1324650.0,1.0,9.0
0,JM Clarke,1324650.0,2.0,1.0
1,BJ Webster,1324650.0,2.0,2.0
2,TF Rogers,1324650.0,2.0,3.0
3,MP Stoinis,1324650.0,2.0,4.0
4,HWR Cartwright,1324650.0,2.0,5.0
5,NCR Larkin,1324650.0,2.0,6.0
6,C Kellaway,1324650.0,2.0,7.0
7,NM Coulter-Nile,1324650.0,2.0,8.0
8,L Wood,1324650.0,2.0,9.0
9,TA Boult,1324650.0,2.0,10.0
10,A Zampa,1324650.0,2.0,11.0
0,C Munro,1324651.0,1.0,1.0
1,J Brown,1324651.0,1.0,2.0
2,SW Billings,1324651.0,1.0,3.0
3,JJ Peirson,1324651.0,1.0,4.0
4,RA Whiteley,1324651.0,1.0,5.0
5,NA McSweeney,1324651.0,1.0,6.0
6,JJ Bazley,1324651.0,1.0,7.0
7,MG Neser,1324651.0,1.0,8.0
0,A Lyth,1324652.0,1.0,1.0
1,F du Plessis,1324652.0,1.0,2.0
2,CT Bancroft,1324652.0,1.0,3.0
3,JP Inglis,1324652.0,1.0,4.0
4,AJ Turner,1324652.0,1.0,5.0
5,NR Hobson,1324652.0,1.0,6.0
6,JA Richardson,1324652.0,1.0,7.0
7,M Kelly,1324652.0,1.0,8.0
8,AJ Tye,1324652.0,1.0,9.0
9,JP Behrendorff,1324652.0,1.0,10.0
10,P Hatzoglou,1324652.0,1.0,11.0
0,M Gilkes,1324652.0,2.0,1.0
1,AD Hales,1324652.0,2.0,2.0
2,RR Rossouw,1324652.0,2.0,3.0
3,O Davies,1324652.0,2.0,4.0
4,AI Ross,1324652.0,2.0,5.0
5,BCJ Cutting,1324652.0,2.0,6.0
0,BR McDermott,1324653.0,1.0,1.0
1,CP Jewell,1324653.0,1.0,2.0
2,MS Wade,1324653.0,1.0,3.0
3,Z Crawley,1324653.0,1.0,4.0
4,MJ Owen,1324653.0,1.0,5.0
5,TH David,1324653.0,1.0,6.0
0,MW Short,1324653.0,2.0,1.0
1,RJ Gibson,1324653.0,2.0,2.0
2,CA Lynn,1324653.0,2.0,3.0
3,AJ Hose,1324653.0,2.0,4.0
4,C de Grandhomme,1324653.0,2.0,5.0
0,JM Clarke,1324654.0,1.0,1.0
1,TF Rogers,1324654.0,1.0,2.0
2,HWR Cartwright,1324654.0,1.0,3.0
3,MP Stoinis,1324654.0,1.0,4.0
4,BJ Webster,1324654.0,1.0,5.0
5,NCR Larkin,1324654.0,1.0,6.0
6,C Kellaway,1324654.0,1.0,7.0
0,JR Philippe,1324654.0,2.0,1.0
1,JM Vince,1324654.0,2.0,2.0
2,DP Hughes,1324654.0,2.0,3.0
3,MC Henriques,1324654.0,2.0,4.0
4,JC Silk,1324654.0,2.0,5.0
5,DT Christian,1324654.0,2.0,6.0
0,CP Jewell,1324655.0,1.0,1.0
1,BR McDermott,1324655.0,1.0,2.0
2,MS Wade,1324655.0,1.0,3.0
3,Z Crawley,1324655.0,1.0,4.0
4,TH David,1324655.0,1.0,5.0
5,Asif Ali,1324655.0,1.0,6.0
6,Faheem Ashraf,1324655.0,1.0,7.0
7,W Parker,1324655.0,1.0,8.0
8,JS Paris,1324655.0,1.0,9.0
9,NT Ellis,1324655.0,1.0,10.0
0,MJ Guptill,1324655.0,2.0,1.0
1,MS Harris,1324655.0,2.0,2.0
2,SB Harper,1324655.0,2.0,3.0
3,AJ Finch,1324655.0,2.0,4.0
4,JW Wells,1324655.0,2.0,5.0
5,W Sutherland,1324655.0,2.0,6.0
0,C Munro,1324656.0,1.0,1.0
1,J Brown,1324656.0,1.0,2.0
2,NA McSweeney,1324656.0,1.0,3.0
3,SW Billings,1324656.0,1.0,4.0
4,JJ Peirson,1324656.0,1.0,5.0
5,M Bryant,1324656.0,1.0,6.0
6,RA Whiteley,1324656.0,1.0,7.0
7,MG Neser,1324656.0,1.0,8.0
8,MT Steketee,1324656.0,1.0,9.0
9,MJ Swepson,1324656.0,1.0,10.0
0,SS Eskinazi,1324656.0,2.0,1.0
1,CT Bancroft,1324656.0,2.0,2.0
2,AM Hardie,1324656.0,2.0,3.0
3,JP Inglis,1324656.0,2.0,4.0
4,AJ Turner,1324656.0,2.0,5.0
0,M Gilkes,1324657.0,1.0,1.0
1,AD Hales,1324657.0,1.0,2.0
2,SM Whiteman,1324657.0,1.0,3.0
3,O Davies,1324657.0,1.0,4.0
4,AI Ross,1324657.0,1.0,5.0
5,DR Sams,1324657.0,1.0,6.0
6,BCJ Cutting,1324657.0,1.0,7.0
7,N McAndrew,1324657.0,1.0,8.0
8,CJ Green,1324657.0,1.0,9.0
9,B Doggett,1324657.0,1.0,10.0
0,JR Philippe,1324657.0,2.0,1.0
1,JM Vince,1324657.0,2.0,2.0
2,KR Patterson,1324657.0,2.0,3.0
3,MC Henriques,1324657.0,2.0,4.0
4,JC Silk,1324657.0,2.0,5.0
0,JM Clarke,1324658.0,1.0,1.0
1,TF Rogers,1324658.0,1.0,2.0
2,HWR Cartwright,1324658.0,1.0,3.0
3,BJ Webster,1324658.0,1.0,4.0
4,NCR Larkin,1324658.0,1.0,5.0
5,J Seymour,1324658.0,1.0,6.0
6,NM Coulter-Nile,1324658.0,1.0,7.0
7,CD Hinchliffe,1324658.0,1.0,8.0
0,CP Jewell,1324658.0,2.0,1.0
1,BR McDermott,1324658.0,2.0,2.0
2,Z Crawley,1324658.0,2.0,3.0
3,TH David,1324658.0,2.0,4.0
4,DJM Short,1324658.0,2.0,5.0
5,Asif Ali,1324658.0,2.0,6.0
6,MJ Owen,1324658.0,2.0,7.0
7,Faheem Ashraf,1324658.0,2.0,8.0
8,TD Andrews,1324658.0,2.0,9.0
9,NT Ellis,1324658.0,2.0,10.0
0,MW Short,1324659.0,1.0,1.0
1,RJ Gibson,1324659.0,1.0,2.0
2,CA Lynn,1324659.0,1.0,3.0
3,AJ Hose,1324659.0,1.0,4.0
4,C de Grandhomme,1324659.0,1.0,5.0
5,T Kelly,1324659.0,1.0,6.0
0,MJ Guptill,1324659.0,2.0,1.0
1,MS Harris,1324659.0,2.0,2.0
2,SB Harper,1324659.0,2.0,3.0
3,AJ Finch,1324659.0,2.0,4.0
4,JW Wells,1324659.0,2.0,5.0
5,MJJ Critchley,1324659.0,2.0,6.0
6,W Sutherland,1324659.0,2.0,7.0
7,RP Kellepotha,1324659.0,2.0,8.0
0,MW Short,1324661.0,1.0,1.0
1,RJ Gibson,1324661.0,1.0,2.0
2,CA Lynn,1324661.0,1.0,3.0
3,AJ Hose,1324661.0,1.0,4.0
4,T Kelly,1324661.0,1.0,5.0
5,HJ Nielsen,1324661.0,1.0,6.0
6,BAD Manenti,1324661.0,1.0,7.0
7,WA Agar,1324661.0,1.0,8.0
8,CJ Boyce,1324661.0,1.0,9.0
9,HTRY Thornton,1324661.0,1.0,10.0
10,PM Siddle,1324661.0,1.0,11.0
0,JM Clarke,1324661.0,2.0,1.0
1,TF Rogers,1324661.0,2.0,2.0
2,HWR Cartwright,1324661.0,2.0,3.0
0,UT Khawaja,1324660.0,1.0,1.0
1,J Brown,1324660.0,1.0,2.0
2,M Labuschagne,1324660.0,1.0,3.0
3,MT Renshaw,1324660.0,1.0,4.0
4,JJ Peirson,1324660.0,1.0,5.0
5,M Bryant,1324660.0,1.0,6.0
6,RA Whiteley,1324660.0,1.0,7.0
7,MG Neser,1324660.0,1.0,8.0
0,SS Eskinazi,1324660.0,2.0,1.0
1,CT Bancroft,1324660.0,2.0,2.0
2,AM Hardie,1324660.0,2.0,3.0
3,JP Inglis,1324660.0,2.0,4.0
0,M Gilkes,1324662.0,1.0,1.0
1,SM Whiteman,1324662.0,1.0,2.0
2,DA Warner,1324662.0,1.0,3.0
3,O Davies,1324662.0,1.0,4.0
4,AI Ross,1324662.0,1.0,5.0
5,DR Sams,1324662.0,1.0,6.0
6,BCJ Cutting,1324662.0,1.0,7.0
7,N McAndrew,1324662.0,1.0,8.0
8,CJ Green,1324662.0,1.0,9.0
9,B Doggett,1324662.0,1.0,10.0
10,Usman Qadir,1324662.0,1.0,11.0
0,SS Eskinazi,1324662.0,2.0,1.0
1,CT Bancroft,1324662.0,2.0,2.0
2,AM Hardie,1324662.0,2.0,3.0
0,J Brown,1324663.0,1.0,1.0
1,UT Khawaja,1324663.0,1.0,2.0
2,M Labuschagne,1324663.0,1.0,3.0
3,MT Renshaw,1324663.0,1.0,4.0
4,SR Hain,1324663.0,1.0,5.0
5,JJ Bazley,1324663.0,1.0,6.0
6,JJ Peirson,1324663.0,1.0,7.0
7,MG Neser,1324663.0,1.0,8.0
8,SH Johnson,1324663.0,1.0,9.0
9,MJ Swepson,1324663.0,1.0,10.0
10,MP Kuhnemann,1324663.0,1.0,11.0
0,TM Head,1324663.0,2.0,1.0
1,MW Short,1324663.0,2.0,2.0
2,CA Lynn,1324663.0,2.0,3.0
3,AT Carey,1324663.0,2.0,4.0
4,AJ Hose,1324663.0,2.0,5.0
5,C de Grandhomme,1324663.0,2.0,6.0
