,Name,player,Team,Home_f,Round,Full_Name,season_fp_lag1,avg_season_fp_lag1,max_season_fp_lag1,min_season_fp_lag1,med_season_fp_lag1,sd_season_fp_lag1,match_cnt_lag1,season_fp_lag2,avg_season_fp_lag2,max_season_fp_lag2,min_season_fp_lag2,med_season_fp_lag2,sd_season_fp_lag2,match_cnt_lag2,season_fp_lag3,avg_season_fp_lag3,max_season_fp_lag3,min_season_fp_lag3,med_season_fp_lag3,sd_season_fp_lag3,match_cnt_lag3,season,rank,Opposition,Venue,opp_Adelaide Strikers,opp_Brisbane Heat,opp_Hobart Hurricanes,opp_Melbourne Renegades,opp_Melbourne Stars,opp_Perth Scorchers,opp_Sydney Sixers,opp_Sydney Thunder,venue_Adelaide Oval,venue_GABBA,venue_Hobart,venue_Marvel,venue_Melbourne Cricket Ground,venue_Other,venue_Perth Stadium,venue_SCG,venue_Sydney Showground,rank_group_High,rank_group_Low,rank_group_Middle,Home_Adelaide Strikers,Home_Melbourne Stars,Home_Melbourne Renegades,Home_Brisbane Heat,Home_Perth Scorchers,Home_Sydney Sixers,Home_Sydney Thunder,Home_Hobart Hurricanes,Game,prev_game_fp,last_2g_avg_fp,curr_seas_total_fp,curr_seas_avg_fp,curr_seas_max_fp,curr_seas_min_fp,curr_seas_std_fp,match_cnt,over_1_f,over_2_f,over_3_f,over_4_f,over_5_f,over_6_f,over_7_f,over_8_f,over_9_f,over_10_f,over_11_f,over_12_f,over_13_f,over_14_f,over_15_f,over_16_f,over_17_f,over_18_f,over_19_f,over_20_f,bat_position_1.0,bat_position_2.0,bat_position_3.0,bat_position_4.0,bat_position_5.0,bat_position_6.0,bat_position_7.0,bat_position_8.0,bat_position_9.0,bat_position_10.0,bat_position_11.0,bat_position_DNB,exp_pts
1326,Ashton Turner,AJ Turner,Perth Scorchers,1,6,Ashton Turner,19.0,9.5,19.0,0.0,9.5,13.435028842544405,2.0,635.0,42.333333333333336,119.0,1.0,38.0,40.62136430617808,15.0,631.0,45.07142857142857,107.0,2.0,40.0,29.985802501323047,14.0,14,4,Melbourne Renegades,Perth Stadium,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,57.0,53.5,213.0,53.25,59.0,47.0,5.678908345800274,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,38.007315000000006
1327,Ashton Turner,AJ Turner,Perth Scorchers,0,7,Ashton Turner,19.0,9.5,19.0,0.0,9.5,13.435028842544405,2.0,635.0,42.333333333333336,119.0,1.0,38.0,40.62136430617808,15.0,631.0,45.07142857142857,107.0,2.0,40.0,29.985802501323047,14.0,14,1,Sydney Sixers,SCG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,57.0,53.5,213.0,53.25,59.0,47.0,5.678908345800274,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,34.88883500000003
1328,Ashton Turner,AJ Turner,Perth Scorchers,0,8,Ashton Turner,19.0,9.5,19.0,0.0,9.5,13.435028842544405,2.0,635.0,42.333333333333336,119.0,1.0,38.0,40.62136430617808,15.0,631.0,45.07142857142857,107.0,2.0,40.0,29.985802501323047,14.0,14,5,Sydney Thunder,Sydney Showground,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,57.0,53.5,213.0,53.25,59.0,47.0,5.678908345800274,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,31.915925000000033
1329,Ashton Turner,AJ Turner,Perth Scorchers,1,9,Ashton Turner,19.0,9.5,19.0,0.0,9.5,13.435028842544405,2.0,635.0,42.333333333333336,119.0,1.0,38.0,40.62136430617808,15.0,631.0,45.07142857142857,107.0,2.0,40.0,29.985802501323047,14.0,14,6,Adelaide Strikers,Perth Stadium,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4,57.0,53.5,213.0,53.25,59.0,47.0,5.678908345800274,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,35.29602500000002
1330,Andrew Tye,AJ Tye,Perth Scorchers,1,1,Andrew Tye,499.0,55.44444444444444,141.0,3.0,48.0,42.18148619688237,9.0,1010.0,63.125,155.0,23.0,54.5,36.31689230463789,16.0,954.0,59.625,117.0,5.0,69.0,41.10778515074729,16.0,14,8,Melbourne Stars,Perth Stadium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4,71.0,58.5,151.0,50.333333333333336,71.0,34.0,18.876793513023692,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,54.49762499999997
1331,Andrew Tye,AJ Tye,Perth Scorchers,0,2,Andrew Tye,499.0,55.44444444444444,141.0,3.0,48.0,42.18148619688237,9.0,1010.0,63.125,155.0,23.0,54.5,36.31689230463789,16.0,954.0,59.625,117.0,5.0,69.0,41.10778515074729,16.0,14,7,Hobart Hurricanes,Hobart,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,71.0,58.5,151.0,50.333333333333336,71.0,34.0,18.876793513023692,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,53.37558499999999
1332,Andrew Tye,AJ Tye,Perth Scorchers,0,2,Andrew Tye,499.0,55.44444444444444,141.0,3.0,48.0,42.18148619688237,9.0,1010.0,63.125,155.0,23.0,54.5,36.31689230463789,16.0,954.0,59.625,117.0,5.0,69.0,41.10778515074729,16.0,14,4,Melbourne Renegades,Marvel,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,71.0,58.5,151.0,50.333333333333336,71.0,34.0,18.876793513023692,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,53.018574999999984
1333,Andrew Tye,AJ Tye,Perth Scorchers,1,3,Andrew Tye,499.0,55.44444444444444,141.0,3.0,48.0,42.18148619688237,9.0,1010.0,63.125,155.0,23.0,54.5,36.31689230463789,16.0,954.0,59.625,117.0,5.0,69.0,41.10778515074729,16.0,14,3,Brisbane Heat,Perth Stadium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,71.0,58.5,151.0,50.333333333333336,71.0,34.0,18.876793513023692,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,51.801089999999974
1334,Andrew Tye,AJ Tye,Perth Scorchers,0,4,Andrew Tye,499.0,55.44444444444444,141.0,3.0,48.0,42.18148619688237,9.0,1010.0,63.125,155.0,23.0,54.5,36.31689230463789,16.0,954.0,59.625,117.0,5.0,69.0,41.10778515074729,16.0,14,6,Adelaide Strikers,Adelaide Oval,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,71.0,58.5,151.0,50.333333333333336,71.0,34.0,18.876793513023692,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,52.73961499999998
1335,Andrew Tye,AJ Tye,Perth Scorchers,1,5,Andrew Tye,499.0,55.44444444444444,141.0,3.0,48.0,42.18148619688237,9.0,1010.0,63.125,155.0,23.0,54.5,36.31689230463789,16.0,954.0,59.625,117.0,5.0,69.0,41.10778515074729,16.0,14,5,Sydney Thunder,Perth Stadium,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,71.0,58.5,151.0,50.333333333333336,71.0,34.0,18.876793513023692,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,54.19759499999997
1336,Andrew Tye,AJ Tye,Perth Scorchers,1,6,Andrew Tye,499.0,55.44444444444444,141.0,3.0,48.0,42.18148619688237,9.0,1010.0,63.125,155.0,23.0,54.5,36.31689230463789,16.0,954.0,59.625,117.0,5.0,69.0,41.10778515074729,16.0,14,4,Melbourne Renegades,Perth Stadium,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,71.0,58.5,151.0,50.333333333333336,71.0,34.0,18.876793513023692,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,53.88557999999998
1337,Andrew Tye,AJ Tye,Perth Scorchers,0,7,Andrew Tye,499.0,55.44444444444444,141.0,3.0,48.0,42.18148619688237,9.0,1010.0,63.125,155.0,23.0,54.5,36.31689230463789,16.0,954.0,59.625,117.0,5.0,69.0,41.10778515074729,16.0,14,1,Sydney Sixers,SCG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,71.0,58.5,151.0,50.333333333333336,71.0,34.0,18.876793513023692,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,48.72455999999999
1338,Andrew Tye,AJ Tye,Perth Scorchers,0,8,Andrew Tye,499.0,55.44444444444444,141.0,3.0,48.0,42.18148619688237,9.0,1010.0,63.125,155.0,23.0,54.5,36.31689230463789,16.0,954.0,59.625,117.0,5.0,69.0,41.10778515074729,16.0,14,5,Sydney Thunder,Sydney Showground,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,71.0,58.5,151.0,50.333333333333336,71.0,34.0,18.876793513023692,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,53.04557999999999
1339,Andrew Tye,AJ Tye,Perth Scorchers,1,9,Andrew Tye,499.0,55.44444444444444,141.0,3.0,48.0,42.18148619688237,9.0,1010.0,63.125,155.0,23.0,54.5,36.31689230463789,16.0,954.0,59.625,117.0,5.0,69.0,41.10778515074729,16.0,14,6,Adelaide Strikers,Perth Stadium,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4,71.0,58.5,151.0,50.333333333333336,71.0,34.0,18.876793513023692,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,54.612129999999965
1340,Callum Vidler,Callum Vidler,Brisbane Heat,0,1,Callum Vidler,,,,,,,,,,,,,,,,,,,,,,14,8,Melbourne Stars,Melbourne Cricket Ground,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.314040000000006
1341,Callum Vidler,Callum Vidler,Brisbane Heat,1,2,Callum Vidler,,,,,,,,,,,,,,,,,,,,,,14,6,Adelaide Strikers,GABBA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.532286666666675
1342,Callum Vidler,Callum Vidler,Brisbane Heat,0,3,Callum Vidler,,,,,,,,,,,,,,,,,,,,,,14,1,Sydney Sixers,Perth Stadium,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.03104988095237
1343,Callum Vidler,Callum Vidler,Brisbane Heat,1,3,Callum Vidler,,,,,,,,,,,,,,,,,,,,,,14,2,Perth Scorchers,GABBA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.024735178571436
1344,Callum Vidler,Callum Vidler,Brisbane Heat,1,4,Callum Vidler,,,,,,,,,,,,,,,,,,,,,,14,8,Melbourne Stars,GABBA,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.36178666666668
1345,Callum Vidler,Callum Vidler,Brisbane Heat,0,5,Callum Vidler,,,,,,,,,,,,,,,,,,,,,,14,1,Sydney Sixers,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.03104988095237
1346,Callum Vidler,Callum Vidler,Brisbane Heat,1,6,Callum Vidler,,,,,,,,,,,,,,,,,,,,,,14,5,Sydney Thunder,GABBA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.386549916666677
1347,Callum Vidler,Callum Vidler,Brisbane Heat,0,7,Callum Vidler,,,,,,,,,,,,,,,,,,,,,,14,6,Adelaide Strikers,Adelaide Oval,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.79532071428572
1348,Callum Vidler,Callum Vidler,Brisbane Heat,1,8,Callum Vidler,,,,,,,,,,,,,,,,,,,,,,14,7,Hobart Hurricanes,GABBA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.796333333333333
1349,Callum Vidler,Callum Vidler,Brisbane Heat,0,9,Callum Vidler,,,,,,,,,,,,,,,,,,,,,,14,4,Melbourne Renegades,Marvel,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.714650416666675
1350,James Vince,JM Vince,Sydney Sixers,1,1,James Vince,314.0,34.888888888888886,108.0,1.0,18.0,40.526054719292766,9.0,323.0,35.888888888888886,121.0,0.0,26.0,38.03434120779682,9.0,169.0,21.125,64.0,0.0,17.0,20.279740065958865,8.0,14,4,Melbourne Renegades,SCG,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4,30.0,93.0,249.0,62.25,156.0,13.0,64.30331769564201,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.155099999999976
1351,James Vince,JM Vince,Sydney Sixers,0,2,James Vince,314.0,34.888888888888886,108.0,1.0,18.0,40.526054719292766,9.0,323.0,35.888888888888886,121.0,0.0,26.0,38.03434120779682,9.0,169.0,21.125,64.0,0.0,17.0,20.279740065958865,8.0,14,5,Sydney Thunder,Sydney Showground,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,30.0,93.0,249.0,62.25,156.0,13.0,64.30331769564201,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.417455000000004
1352,James Vince,JM Vince,Sydney Sixers,1,3,James Vince,314.0,34.888888888888886,108.0,1.0,18.0,40.526054719292766,9.0,323.0,35.888888888888886,121.0,0.0,26.0,38.03434120779682,9.0,169.0,21.125,64.0,0.0,17.0,20.279740065958865,8.0,14,8,Melbourne Stars,SCG,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,30.0,93.0,249.0,62.25,156.0,13.0,64.30331769564201,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.67970999999998
1353,James Vince,JM Vince,Sydney Sixers,0,3,James Vince,314.0,34.888888888888886,108.0,1.0,18.0,40.526054719292766,9.0,323.0,35.888888888888886,121.0,0.0,26.0,38.03434120779682,9.0,169.0,21.125,64.0,0.0,17.0,20.279740065958865,8.0,14,3,Brisbane Heat,GABBA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,30.0,93.0,249.0,62.25,156.0,13.0,64.30331769564201,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.179475
1354,James Vince,JM Vince,Sydney Sixers,0,4,James Vince,314.0,34.888888888888886,108.0,1.0,18.0,40.526054719292766,9.0,323.0,35.888888888888886,121.0,0.0,26.0,38.03434120779682,9.0,169.0,21.125,64.0,0.0,17.0,20.279740065958865,8.0,14,7,Hobart Hurricanes,Hobart,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,30.0,93.0,249.0,62.25,156.0,13.0,64.30331769564201,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.34780000000002
1355,James Vince,JM Vince,Sydney Sixers,0,5,James Vince,314.0,34.888888888888886,108.0,1.0,18.0,40.526054719292766,9.0,323.0,35.888888888888886,121.0,0.0,26.0,38.03434120779682,9.0,169.0,21.125,64.0,0.0,17.0,20.279740065958865,8.0,14,3,Brisbane Heat,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,30.0,93.0,249.0,62.25,156.0,13.0,64.30331769564201,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.179475
1356,James Vince,JM Vince,Sydney Sixers,0,6,James Vince,314.0,34.888888888888886,108.0,1.0,18.0,40.526054719292766,9.0,323.0,35.888888888888886,121.0,0.0,26.0,38.03434120779682,9.0,169.0,21.125,64.0,0.0,17.0,20.279740065958865,8.0,14,8,Melbourne Stars,Melbourne Cricket Ground,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,30.0,93.0,249.0,62.25,156.0,13.0,64.30331769564201,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.04105999999999
1357,James Vince,JM Vince,Sydney Sixers,1,7,James Vince,314.0,34.888888888888886,108.0,1.0,18.0,40.526054719292766,9.0,323.0,35.888888888888886,121.0,0.0,26.0,38.03434120779682,9.0,169.0,21.125,64.0,0.0,17.0,20.279740065958865,8.0,14,2,Perth Scorchers,SCG,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4,30.0,93.0,249.0,62.25,156.0,13.0,64.30331769564201,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.65481000000005
1358,James Vince,JM Vince,Sydney Sixers,0,8,James Vince,314.0,34.888888888888886,108.0,1.0,18.0,40.526054719292766,9.0,323.0,35.888888888888886,121.0,0.0,26.0,38.03434120779682,9.0,169.0,21.125,64.0,0.0,17.0,20.279740065958865,8.0,14,6,Adelaide Strikers,Adelaide Oval,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,30.0,93.0,249.0,62.25,156.0,13.0,64.30331769564201,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.93862
1359,James Vince,JM Vince,Sydney Sixers,1,9,James Vince,314.0,34.888888888888886,108.0,1.0,18.0,40.526054719292766,9.0,323.0,35.888888888888886,121.0,0.0,26.0,38.03434120779682,9.0,169.0,21.125,64.0,0.0,17.0,20.279740065958865,8.0,14,5,Sydney Thunder,SCG,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4,30.0,93.0,249.0,62.25,156.0,13.0,64.30331769564201,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.85805999999999
1360,Matthew Wade,MS Wade,Hobart Hurricanes,0,1,Matthew Wade,261.0,43.5,112.0,1.0,23.0,45.42576361493552,6.0,402.0,33.5,102.0,0.0,24.5,31.558027360864788,12.0,395.0,30.384615384615383,128.0,0.0,10.0,41.8161421413997,13.0,14,4,Melbourne Renegades,Other,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,5.0,5.0,5.0,5.0,5.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.51621499999994
1361,Matthew Wade,MS Wade,Hobart Hurricanes,1,2,Matthew Wade,261.0,43.5,112.0,1.0,23.0,45.42576361493552,6.0,402.0,33.5,102.0,0.0,24.5,31.558027360864788,12.0,395.0,30.384615384615383,128.0,0.0,10.0,41.8161421413997,13.0,14,2,Perth Scorchers,Hobart,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5.0,5.0,5.0,5.0,5.0,5.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.30036000000005
1362,Matthew Wade,MS Wade,Hobart Hurricanes,0,3,Matthew Wade,261.0,43.5,112.0,1.0,23.0,45.42576361493552,6.0,402.0,33.5,102.0,0.0,24.5,31.558027360864788,12.0,395.0,30.384615384615383,128.0,0.0,10.0,41.8161421413997,13.0,14,6,Adelaide Strikers,Adelaide Oval,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,5.0,5.0,5.0,5.0,5.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.44916499999996
