match_id,player,season,team,power_surge_flag,opp_Adelaide Strikers,opp_Brisbane Heat,opp_Hobart Hurricanes,opp_Melbourne Renegades,opp_Melbourne Stars,opp_Perth Scorchers,opp_Sydney Sixers,opp_Sydney Thunder
1226874,SB Harper,10,Melbourne Renegades,0,0,0,0,0,0,0,0,1
1226874,SE Marsh,10,Melbourne Renegades,0,0,0,0,0,0,0,0,1
1226874,W Sutherland,10,Melbourne Renegades,0,0,0,0,0,0,0,0,1
1226874,Z Evans,10,Melbourne Renegades,0,0,0,0,0,0,0,0,1
1226874,AD Hales,10,Sydney Thunder,0,0,0,0,1,0,0,0,0
1226874,AF Milne,10,Sydney Thunder,0,0,0,0,1,0,0,0,0
1226874,BJ Holt,10,Sydney Thunder,0,0,0,0,1,0,0,0,0
1226874,CJ Ferguson,10,Sydney Thunder,0,0,0,0,1,0,0,0,0
1226874,CJ Green,10,Sydney Thunder,0,0,0,0,1,0,0,0,0
1226874,DR Sams,10,Sydney Thunder,0,0,0,0,1,0,0,0,0
1226874,N McAndrew,10,Sydney Thunder,0,0,0,0,1,0,0,0,0
1226874,O Davies,10,Sydney Thunder,0,0,0,0,1,0,0,0,0
1226874,T Sangha,10,Sydney Thunder,0,0,0,0,1,0,0,0,0
1226874,UT Khawaja,10,Sydney Thunder,0,0,0,0,1,0,0,0,0
1226875,JD Wildermuth,10,Brisbane Heat,0,0,0,1,0,0,0,0,0
1226875,JJ Bazley,10,Brisbane Heat,0,0,0,1,0,0,0,0,0
1226875,JJ Peirson,10,Brisbane Heat,0,0,0,1,0,0,0,0,0
1226875,L Gregory,10,Brisbane Heat,0,0,0,1,0,0,0,0,0
1226875,M Bryant,10,Brisbane Heat,0,0,0,1,0,0,0,0,0
1226875,MT Steketee,10,Brisbane Heat,0,0,0,1,0,0,0,0,0
1226875,Mujeeb Ur Rahman,10,Brisbane Heat,0,0,0,1,0,0,0,0,0
1226875,S Milenko,10,Brisbane Heat,0,0,0,1,0,0,0,0,0
1226875,SD Heazlett,10,Brisbane Heat,0,0,0,1,0,0,0,0,0
1226875,TLW Cooper,10,Brisbane Heat,0,0,0,1,0,0,0,0,0
1226875,XC Bartlett,10,Brisbane Heat,0,0,0,1,0,0,0,0,0
1226875,BR McDermott,10,Hobart Hurricanes,0,0,1,0,0,0,0,0,0
1226875,CA Ingram,10,Hobart Hurricanes,0,0,1,0,0,0,0,0,0
1226875,DJ Malan,10,Hobart Hurricanes,0,0,1,0,0,0,0,0,0
1226875,DJM Short,10,Hobart Hurricanes,0,0,1,0,0,0,0,0,0
1226875,KMA Paul,10,Hobart Hurricanes,0,0,1,0,0,0,0,0,0
1226875,NT Ellis,10,Hobart Hurricanes,0,0,1,0,0,0,0,0,0
1226875,PSP Handscomb,10,Hobart Hurricanes,0,0,1,0,0,0,0,0,0
1226875,RP Meredith,10,Hobart Hurricanes,0,0,1,0,0,0,0,0,0
1226875,SM Boland,10,Hobart Hurricanes,0,0,1,0,0,0,0,0,0
1226875,TH David,10,Hobart Hurricanes,0,0,1,0,0,0,0,0,0
1226875,W Parker,10,Hobart Hurricanes,0,0,1,0,0,0,0,0,0
1226876,AT Carey,10,Adelaide Strikers,0,0,0,0,0,1,0,0,0
1226876,DJ Worrall,10,Adelaide Strikers,0,0,0,0,0,1,0,0,0
1226876,DR Briggs,10,Adelaide Strikers,0,0,0,0,0,1,0,0,0
1226876,HNA Conway,10,Adelaide Strikers,0,0,0,0,0,1,0,0,0
1226876,J Weatherald,10,Adelaide Strikers,0,0,0,0,0,1,0,0,0
1226876,JW Wells,10,Adelaide Strikers,0,0,0,0,0,1,0,0,0
1226876,MT Renshaw,10,Adelaide Strikers,0,0,0,0,0,1,0,0,0
1226876,PD Salt,10,Adelaide Strikers,0,0,0,0,0,1,0,0,0
1226876,Rashid Khan,10,Adelaide Strikers,0,0,0,0,0,1,0,0,0
1226876,RJ Gibson,10,Adelaide Strikers,0,0,0,0,0,1,0,0,0
1226876,WA Agar,10,Adelaide Strikers,0,0,0,0,0,1,0,0,0
1226876,A Zampa,10,Melbourne Stars,0,1,0,0,0,0,0,0,0
1226876,ADS Fletcher,10,Melbourne Stars,0,1,0,0,0,0,0,0,0
1226876,GJ Maxwell,10,Melbourne Stars,0,1,0,0,0,0,0,0,0
1226876,Haris Rauf,10,Melbourne Stars,0,1,0,0,0,0,0,0,0
1226876,HWR Cartwright,10,Melbourne Stars,0,1,0,0,0,0,0,0,0
1226876,LC Hatcher,10,Melbourne Stars,0,1,0,0,0,0,0,0,0
1226876,MP Stoinis,10,Melbourne Stars,0,1,0,0,0,0,0,0,0
1226876,NCR Larkin,10,Melbourne Stars,0,1,0,0,0,0,0,0,0
1226876,NJ Maddinson,10,Melbourne Stars,0,1,0,0,0,0,0,0,0
1226876,SE Gotch,10,Melbourne Stars,0,1,0,0,0,0,0,0,0
1226876,SL Rainbird,10,Melbourne Stars,0,1,0,0,0,0,0,0,0
1226877,AJ Finch,10,Melbourne Renegades,0,0,0,0,0,0,0,1,0
1226877,Imad Wasim,10,Melbourne Renegades,0,0,0,0,0,0,0,1,0
1226877,KW Richardson,10,Melbourne Renegades,0,0,0,0,0,0,0,1,0
1226877,Mohammad Nabi,10,Melbourne Renegades,0,0,0,0,0,0,0,1,0
1226877,MW Harvey,10,Melbourne Renegades,0,0,0,0,0,0,0,1,0
1226877,P Hatzoglou,10,Melbourne Renegades,0,0,0,0,0,0,0,1,0
1226877,RR Rossouw,10,Melbourne Renegades,0,0,0,0,0,0,0,1,0
1226877,SB Harper,10,Melbourne Renegades,0,0,0,0,0,0,0,1,0
1226877,SE Marsh,10,Melbourne Renegades,0,0,0,0,0,0,0,1,0
1226877,W Sutherland,10,Melbourne Renegades,0,0,0,0,0,0,0,1,0
1226877,Z Evans,10,Melbourne Renegades,0,0,0,0,0,0,0,1,0
1226877,BAD Manenti,10,Sydney Sixers,0,0,0,0,1,0,0,0,0
1226877,BJ Dwarshuis,10,Sydney Sixers,0,0,0,0,1,0,0,0,0
1226877,CR Brathwaite,10,Sydney Sixers,0,0,0,0,1,0,0,0,0
1226877,DP Hughes,10,Sydney Sixers,0,0,0,0,1,0,0,0,0
1226877,DT Christian,10,Sydney Sixers,0,0,0,0,1,0,0,0,0
1226877,J Edwards,10,Sydney Sixers,0,0,0,0,1,0,0,0,0
1226877,JC Silk,10,Sydney Sixers,0,0,0,0,1,0,0,0,0
1226877,JM Vince,10,Sydney Sixers,0,0,0,0,1,0,0,0,0
1226877,JO Holder,10,Sydney Sixers,0,0,0,0,1,0,0,0,0
1226877,JR Philippe,10,Sydney Sixers,0,0,0,0,1,0,0,0,0
1226877,SNJ O'Keefe,10,Sydney Sixers,0,0,0,0,1,0,0,0,0
1226878,AJ Turner,10,Perth Scorchers,0,0,0,0,0,0,0,0,1
1226878,AJ Tye,10,Perth Scorchers,0,0,0,0,0,0,0,0,1
1226878,AM Hardie,10,Perth Scorchers,0,0,0,0,0,0,0,0,1
1226878,C Munro,10,Perth Scorchers,0,0,0,0,0,0,0,0,1
1226878,Fawad Ahmed,10,Perth Scorchers,0,0,0,0,0,0,0,0,1
1226878,JA Richardson,10,Perth Scorchers,0,0,0,0,0,0,0,0,1
1226878,JJ Roy,10,Perth Scorchers,0,0,0,0,0,0,0,0,1
1226878,JP Behrendorff,10,Perth Scorchers,0,0,0,0,0,0,0,0,1
1226878,JP Inglis,10,Perth Scorchers,0,0,0,0,0,0,0,0,1
1226878,LS Livingstone,10,Perth Scorchers,0,0,0,0,0,0,0,0,1
1226878,MR Marsh,10,Perth Scorchers,0,0,0,0,0,0,0,0,1
1226878,AD Hales,10,Sydney Thunder,0,0,0,0,0,0,1,0,0
1226878,AF Milne,10,Sydney Thunder,0,0,0,0,0,0,1,0,0
1226878,B Doggett,10,Sydney Thunder,0,0,0,0,0,0,1,0,0
1226878,BCJ Cutting,10,Sydney Thunder,0,0,0,0,0,0,1,0,0
1226878,CJ Ferguson,10,Sydney Thunder,0,0,0,0,0,0,1,0,0
1226878,CJ Green,10,Sydney Thunder,0,0,0,0,0,0,1,0,0
1226878,N McAndrew,10,Sydney Thunder,0,0,0,0,0,0,1,0,0
1226878,SW Billings,10,Sydney Thunder,0,0,0,0,0,0,1,0,0
1226878,T Sangha,10,Sydney Thunder,0,0,0,0,0,0,1,0,0
1226878,UT Khawaja,10,Sydney Thunder,0,0,0,0,0,0,1,0,0
1226879,BR McDermott,10,Hobart Hurricanes,0,0,0,0,0,1,0,0,0
1226879,CA Ingram,10,Hobart Hurricanes,0,0,0,0,0,1,0,0,0
1226879,DJ Malan,10,Hobart Hurricanes,0,0,0,0,0,1,0,0,0
1226879,DJM Short,10,Hobart Hurricanes,0,0,0,0,0,1,0,0,0
1226879,J Botha,10,Hobart Hurricanes,0,0,0,0,0,1,0,0,0
1226879,NT Ellis,10,Hobart Hurricanes,0,0,0,0,0,1,0,0,0
1226879,PSP Handscomb,10,Hobart Hurricanes,0,0,0,0,0,1,0,0,0
1226879,RP Meredith,10,Hobart Hurricanes,0,0,0,0,0,1,0,0,0
1226879,S Lamichhane,10,Hobart Hurricanes,0,0,0,0,0,1,0,0,0
1226879,SM Boland,10,Hobart Hurricanes,0,0,0,0,0,1,0,0,0
1226879,TH David,10,Hobart Hurricanes,0,0,0,0,0,1,0,0,0
1226879,A Zampa,10,Melbourne Stars,0,0,0,1,0,0,0,0,0
1226879,ADS Fletcher,10,Melbourne Stars,0,0,0,1,0,0,0,0,0
1226879,B Stanlake,10,Melbourne Stars,0,0,0,1,0,0,0,0,0
1226879,GJ Maxwell,10,Melbourne Stars,0,0,0,1,0,0,0,0,0
1226879,HWR Cartwright,10,Melbourne Stars,0,0,0,1,0,0,0,0,0
1226879,LC Hatcher,10,Melbourne Stars,0,0,0,1,0,0,0,0,0
1226879,MP Stoinis,10,Melbourne Stars,0,0,0,1,0,0,0,0,0
1226879,N Pooran,10,Melbourne Stars,0,0,0,1,0,0,0,0,0
1226879,NCR Larkin,10,Melbourne Stars,0,0,0,1,0,0,0,0,0
1226879,SE Gotch,10,Melbourne Stars,0,0,0,1,0,0,0,0,0
1226879,SL Rainbird,10,Melbourne Stars,0,0,0,1,0,0,0,0,0
1226880,BJ Dwarshuis,10,Sydney Sixers,0,0,0,0,0,0,0,0,1
1226880,CR Brathwaite,10,Sydney Sixers,0,0,0,0,0,0,0,0,1
1226880,DP Hughes,10,Sydney Sixers,0,0,0,0,0,0,0,0,1
1226880,DT Christian,10,Sydney Sixers,0,0,0,0,0,0,0,0,1
1226880,JC Silk,10,Sydney Sixers,0,0,0,0,0,0,0,0,1
1226880,JM Bird,10,Sydney Sixers,0,0,0,0,0,0,0,0,1
1226880,JM Vince,10,Sydney Sixers,0,0,0,0,0,0,0,0,1
1226880,JR Philippe,10,Sydney Sixers,0,0,0,0,0,0,0,0,1
1226880,L Pope,10,Sydney Sixers,0,0,0,0,0,0,0,0,1
1226880,MC Henriques,10,Sydney Sixers,0,0,0,0,0,0,0,0,1
1226880,SNJ O'Keefe,10,Sydney Sixers,0,0,0,0,0,0,0,0,1
1226880,AD Hales,10,Sydney Thunder,0,0,0,0,0,0,0,1,0
1226880,AF Milne,10,Sydney Thunder,0,0,0,0,0,0,0,1,0
1226880,B Doggett,10,Sydney Thunder,0,0,0,0,0,0,0,1,0
1226880,BCJ Cutting,10,Sydney Thunder,0,0,0,0,0,0,0,1,0
1226880,CJ Ferguson,10,Sydney Thunder,0,0,0,0,0,0,0,1,0
1226880,CJ Green,10,Sydney Thunder,0,0,0,0,0,0,0,1,0
1226880,N McAndrew,10,Sydney Thunder,0,0,0,0,0,0,0,1,0
1226880,SW Billings,10,Sydney Thunder,0,0,0,0,0,0,0,1,0
1226880,T Sangha,10,Sydney Thunder,0,0,0,0,0,0,0,1,0
1226880,UT Khawaja,10,Sydney Thunder,0,0,0,0,0,0,0,1,0
1226881,DJ Worrall,10,Adelaide Strikers,0,0,1,0,0,0,0,0,0
1226881,DR Briggs,10,Adelaide Strikers,0,0,1,0,0,0,0,0,0
1226881,HJ Nielsen,10,Adelaide Strikers,0,0,1,0,0,0,0,0,0
1226881,J Weatherald,10,Adelaide Strikers,0,0,1,0,0,0,0,0,0
1226881,JW Wells,10,Adelaide Strikers,0,0,1,0,0,0,0,0,0
1226881,MT Renshaw,10,Adelaide Strikers,0,0,1,0,0,0,0,0,0
1226881,MW Short,10,Adelaide Strikers,0,0,1,0,0,0,0,0,0
1226881,PD Salt,10,Adelaide Strikers,0,0,1,0,0,0,0,0,0
1226881,PM Siddle,10,Adelaide Strikers,0,0,1,0,0,0,0,0,0
1226881,Rashid Khan,10,Adelaide Strikers,0,0,1,0,0,0,0,0,0
1226881,WA Agar,10,Adelaide Strikers,0,0,1,0,0,0,0,0,0
1226881,B Laughlin,10,Brisbane Heat,0,1,0,0,0,0,0,0,0
1226881,DW Lawrence,10,Brisbane Heat,0,1,0,0,0,0,0,0,0
1226881,JD Wildermuth,10,Brisbane Heat,0,1,0,0,0,0,0,0,0
1226881,JJ Peirson,10,Brisbane Heat,0,1,0,0,0,0,0,0,0
1226881,M Bryant,10,Brisbane Heat,0,1,0,0,0,0,0,0,0
1226881,MT Steketee,10,Brisbane Heat,0,1,0,0,0,0,0,0,0
1226881,Mujeeb Ur Rahman,10,Brisbane Heat,0,1,0,0,0,0,0,0,0
1226881,S Milenko,10,Brisbane Heat,0,1,0,0,0,0,0,0,0
1226881,SD Heazlett,10,Brisbane Heat,0,1,0,0,0,0,0,0,0
1226881,TLW Cooper,10,Brisbane Heat,0,1,0,0,0,0,0,0,0
1226881,XC Bartlett,10,Brisbane Heat,0,1,0,0,0,0,0,0,0
1226882,AJ Turner,10,Perth Scorchers,0,0,0,0,0,0,0,1,0
1226882,AJ Tye,10,Perth Scorchers,0,0,0,0,0,0,0,1,0
1226882,AM Hardie,10,Perth Scorchers,0,0,0,0,0,0,0,1,0
1226882,C Munro,10,Perth Scorchers,0,0,0,0,0,0,0,1,0
1226882,CT Bancroft,10,Perth Scorchers,0,0,0,0,0,0,0,1,0
1226882,Fawad Ahmed,10,Perth Scorchers,0,0,0,0,0,0,0,1,0
1226882,JA Richardson,10,Perth Scorchers,0,0,0,0,0,0,0,1,0
1226882,JP Behrendorff,10,Perth Scorchers,0,0,0,0,0,0,0,1,0
1226882,JP Inglis,10,Perth Scorchers,0,0,0,0,0,0,0,1,0
1226882,LS Livingstone,10,Perth Scorchers,0,0,0,0,0,0,0,1,0
1226882,MR Marsh,10,Perth Scorchers,0,0,0,0,0,0,0,1,0
1226882,BJ Dwarshuis,10,Sydney Sixers,0,0,0,0,0,0,1,0,0
1226882,CR Brathwaite,10,Sydney Sixers,0,0,0,0,0,0,1,0,0
1226882,DP Hughes,10,Sydney Sixers,0,0,0,0,0,0,1,0,0
1226882,DT Christian,10,Sydney Sixers,0,0,0,0,0,0,1,0,0
1226882,JC Silk,10,Sydney Sixers,0,0,0,0,0,0,1,0,0
1226882,JM Bird,10,Sydney Sixers,0,0,0,0,0,0,1,0,0
1226882,JM Vince,10,Sydney Sixers,0,0,0,0,0,0,1,0,0
1226882,JR Philippe,10,Sydney Sixers,0,0,0,0,0,0,1,0,0
1226882,MC Henriques,10,Sydney Sixers,0,0,0,0,0,0,1,0,0
1226882,SA Abbott,10,Sydney Sixers,0,0,0,0,0,0,1,0,0
1226882,SNJ O'Keefe,10,Sydney Sixers,0,0,0,0,0,0,1,0,0
1226883,AT Carey,10,Adelaide Strikers,0,0,1,0,0,0,0,0,0
1226883,DR Briggs,10,Adelaide Strikers,0,0,1,0,0,0,0,0,0
1226883,J Weatherald,10,Adelaide Strikers,0,0,1,0,0,0,0,0,0
1226883,JW Wells,10,Adelaide Strikers,0,0,1,0,0,0,0,0,0
1226883,LN O'Connor,10,Adelaide Strikers,0,0,1,0,0,0,0,0,0
1226883,MG Neser,10,Adelaide Strikers,0,0,1,0,0,0,0,0,0
1226883,MT Renshaw,10,Adelaide Strikers,0,0,1,0,0,0,0,0,0
1226883,PD Salt,10,Adelaide Strikers,0,0,1,0,0,0,0,0,0
1226883,PM Siddle,10,Adelaide Strikers,0,0,1,0,0,0,0,0,0
1226883,TM Head,10,Adelaide Strikers,0,0,1,0,0,0,0,0,0
1226883,WA Agar,10,Adelaide Strikers,0,0,1,0,0,0,0,0,0
1226883,B Laughlin,10,Brisbane Heat,0,1,0,0,0,0,0,0,0
1226883,CA Lynn,10,Brisbane Heat,0,1,0,0,0,0,0,0,0
1226883,JA Burns,10,Brisbane Heat,0,1,0,0,0,0,0,0,0
1226883,JJ Peirson,10,Brisbane Heat,0,1,0,0,0,0,0,0,0
1226883,JL Denly,10,Brisbane Heat,0,1,0,0,0,0,0,0,0
1226883,L Gregory,10,Brisbane Heat,0,1,0,0,0,0,0,0,0
1226883,M Labuschagne,10,Brisbane Heat,0,1,0,0,0,0,0,0,0
1226883,M Morkel,10,Brisbane Heat,0,1,0,0,0,0,0,0,0
1226883,MJ Swepson,10,Brisbane Heat,0,1,0,0,0,0,0,0,0
1226883,MT Steketee,10,Brisbane Heat,0,1,0,0,0,0,0,0,0
1226883,SD Heazlett,10,Brisbane Heat,0,1,0,0,0,0,0,0,0
1226883,XC Bartlett,10,Brisbane Heat,0,1,0,0,0,0,0,0,0
1226884,AJ Turner,10,Perth Scorchers,0,0,0,0,0,0,0,1,0
1226884,AJ Tye,10,Perth Scorchers,0,0,0,0,0,0,0,1,0
1226884,AM Hardie,10,Perth Scorchers,0,0,0,0,0,0,0,1,0
1226884,C Munro,10,Perth Scorchers,0,0,0,0,0,0,0,1,0
1226884,Fawad Ahmed,10,Perth Scorchers,0,0,0,0,0,0,0,1,0
1226884,JA Richardson,10,Perth Scorchers,0,0,0,0,0,0,0,1,0
1226884,JJ Roy,10,Perth Scorchers,0,0,0,0,0,0,0,1,0
1226884,JP Behrendorff,10,Perth Scorchers,0,0,0,0,0,0,0,1,0
1226884,JP Inglis,10,Perth Scorchers,0,0,0,0,0,0,0,1,0
1226884,LS Livingstone,10,Perth Scorchers,0,0,0,0,0,0,0,1,0
1226884,MR Marsh,10,Perth Scorchers,0,0,0,0,0,0,0,1,0
1226884,BJ Dwarshuis,10,Sydney Sixers,0,0,0,0,0,0,1,0,0
1226884,CR Brathwaite,10,Sydney Sixers,0,0,0,0,0,0,1,0,0
1226884,DP Hughes,10,Sydney Sixers,0,0,0,0,0,0,1,0,0
1226884,DT Christian,10,Sydney Sixers,0,0,0,0,0,0,1,0,0
1226884,JM Bird,10,Sydney Sixers,0,0,0,0,0,0,1,0,0
1226884,JM Vince,10,Sydney Sixers,0,0,0,0,0,0,1,0,0
1226884,JR Philippe,10,Sydney Sixers,0,0,0,0,0,0,1,0,0
1226884,SA Abbott,10,Sydney Sixers,0,0,0,0,0,0,1,0,0
1226884,SNJ O'Keefe,10,Sydney Sixers,0,0,0,0,0,0,1,0,0
1226885,B Laughlin,10,Brisbane Heat,0,0,0,0,0,0,0,0,1
1226885,CA Lynn,10,Brisbane Heat,0,0,0,0,0,0,0,0,1
1226885,JJ Peirson,10,Brisbane Heat,0,0,0,0,0,0,0,0,1
1226885,JL Denly,10,Brisbane Heat,0,0,0,0,0,0,0,0,1
1226885,L Gregory,10,Brisbane Heat,0,0,0,0,0,0,0,0,1
1226885,M Labuschagne,10,Brisbane Heat,0,0,0,0,0,0,0,0,1
1226885,M Morkel,10,Brisbane Heat,0,0,0,0,0,0,0,0,1
1226885,MJ Swepson,10,Brisbane Heat,0,0,0,0,0,0,0,0,1
1226885,MT Steketee,10,Brisbane Heat,0,0,0,0,0,0,0,0,1
1226885,SD Heazlett,10,Brisbane Heat,0,0,0,0,0,0,0,0,1
1226885,XC Bartlett,10,Brisbane Heat,0,0,0,0,0,0,0,0,1
1226885,AD Hales,10,Sydney Thunder,0,0,1,0,0,0,0,0,0
1226885,AF Milne,10,Sydney Thunder,0,0,1,0,0,0,0,0,0
1226885,AI Ross,10,Sydney Thunder,0,0,1,0,0,0,0,0,0
1226885,B Doggett,10,Sydney Thunder,0,0,1,0,0,0,0,0,0
1226885,BCJ Cutting,10,Sydney Thunder,0,0,1,0,0,0,0,0,0
1226885,CJ Ferguson,10,Sydney Thunder,0,0,1,0,0,0,0,0,0
1226885,CJ Green,10,Sydney Thunder,0,0,1,0,0,0,0,0,0
1226885,DR Sams,10,Sydney Thunder,0,0,1,0,0,0,0,0,0
1226885,SW Billings,10,Sydney Thunder,0,0,1,0,0,0,0,0,0
1226885,T Sangha,10,Sydney Thunder,0,0,1,0,0,0,0,0,0
1226885,UT Khawaja,10,Sydney Thunder,0,0,1,0,0,0,0,0,0
1226886,B Laughlin,10,Brisbane Heat,0,0,0,0,0,0,1,0,0
1226886,CA Lynn,10,Brisbane Heat,0,0,0,0,0,0,1,0,0
1226886,JA Burns,10,Brisbane Heat,0,0,0,0,0,0,1,0,0
1226886,JJ Peirson,10,Brisbane Heat,0,0,0,0,0,0,1,0,0
1226886,JL Denly,10,Brisbane Heat,0,0,0,0,0,0,1,0,0
1226886,L Gregory,10,Brisbane Heat,0,0,0,0,0,0,1,0,0
1226886,M Labuschagne,10,Brisbane Heat,0,0,0,0,0,0,1,0,0
1226886,M Morkel,10,Brisbane Heat,0,0,0,0,0,0,1,0,0
1226886,MJ Swepson,10,Brisbane Heat,0,0,0,0,0,0,1,0,0
1226886,MT Steketee,10,Brisbane Heat,0,0,0,0,0,0,1,0,0
1226886,SD Heazlett,10,Brisbane Heat,0,0,0,0,0,0,1,0,0
1226886,XC Bartlett,10,Brisbane Heat,0,0,0,0,0,0,1,0,0
1226886,AJ Tye,10,Perth Scorchers,0,0,1,0,0,0,0,0,0
1226886,AM Hardie,10,Perth Scorchers,0,0,1,0,0,0,0,0,0
1226886,CT Bancroft,10,Perth Scorchers,0,0,1,0,0,0,0,0,0
1226886,Fawad Ahmed,10,Perth Scorchers,0,0,1,0,0,0,0,0,0
1226886,JA Richardson,10,Perth Scorchers,0,0,1,0,0,0,0,0,0
1226886,JP Behrendorff,10,Perth Scorchers,0,0,1,0,0,0,0,0,0
1226886,LS Livingstone,10,Perth Scorchers,0,0,1,0,0,0,0,0,0
1226886,MR Marsh,10,Perth Scorchers,0,0,1,0,0,0,0,0,0
1269638,A Zampa,11,Melbourne Stars,0,0,0,0,0,0,0,1,0
1269638,BJ Webster,11,Melbourne Stars,0,0,0,0,0,0,0,1,0
1269638,BL Couch,11,Melbourne Stars,0,0,0,0,0,0,0,1,0
1269638,GJ Maxwell,11,Melbourne Stars,0,0,0,0,0,0,0,1,0
1269638,HWR Cartwright,11,Melbourne Stars,0,0,0,0,0,0,0,1,0
1269638,JM Clarke,11,Melbourne Stars,0,0,0,0,0,0,0,1,0
1269638,NCR Larkin,11,Melbourne Stars,0,0,0,0,0,0,0,1,0
1269638,PM Nevill,11,Melbourne Stars,0,0,0,0,0,0,0,1,0
1269638,SL Rainbird,11,Melbourne Stars,0,0,0,0,0,0,0,1,0
1269638,SM Elliott,11,Melbourne Stars,0,0,0,0,0,0,0,1,0
1269638,Syed Faridoun,11,Melbourne Stars,0,0,0,0,0,0,0,1,0
1269638,CJ Jordan,11,Sydney Sixers,0,0,0,0,0,1,0,0,0
1269638,DT Christian,11,Sydney Sixers,0,0,0,0,0,1,0,0,0
1269638,H Kerr,11,Sydney Sixers,0,0,0,0,0,1,0,0,0
1269638,JM Vince,11,Sydney Sixers,0,0,0,0,0,1,0,0,0
1269638,JR Philippe,11,Sydney Sixers,0,0,0,0,0,1,0,0,0
1269638,MC Henriques,11,Sydney Sixers,0,0,0,0,0,1,0,0,0
1269638,SA Abbott,11,Sydney Sixers,0,0,0,0,0,1,0,0,0
1269638,SNJ O'Keefe,11,Sydney Sixers,0,0,0,0,0,1,0,0,0
1269638,TK Curran,11,Sydney Sixers,0,0,0,0,0,1,0,0,0
1269639,BM Duckett,11,Brisbane Heat,0,0,0,0,0,0,0,0,1
1269639,CA Lynn,11,Brisbane Heat,0,0,0,0,0,0,0,0,1
1269639,JD Wildermuth,11,Brisbane Heat,0,0,0,0,0,0,0,0,1
1269639,JJ Bazley,11,Brisbane Heat,0,0,0,0,0,0,0,0,1
1269639,JJ Peirson,11,Brisbane Heat,0,0,0,0,0,0,0,0,1
1269639,L Guthrie,11,Brisbane Heat,0,0,0,0,0,0,0,0,1
1269639,M Bryant,11,Brisbane Heat,0,0,0,0,0,0,0,0,1
1269639,MP Kuhnemann,11,Brisbane Heat,0,0,0,0,0,0,0,0,1
1269639,Mujeeb Ur Rahman,11,Brisbane Heat,0,0,0,0,0,0,0,0,1
1269639,SD Heazlett,11,Brisbane Heat,0,0,0,0,0,0,0,0,1
1269639,XC Bartlett,11,Brisbane Heat,0,0,0,0,0,0,0,0,1
1269639,AD Hales,11,Sydney Thunder,0,0,1,0,0,0,0,0,0
1269639,AI Ross,11,Sydney Thunder,0,0,1,0,0,0,0,0,0
1269639,BCJ Cutting,11,Sydney Thunder,0,0,1,0,0,0,0,0,0
1269639,CJ Green,11,Sydney Thunder,0,0,1,0,0,0,0,0,0
1269639,DR Sams,11,Sydney Thunder,0,0,1,0,0,0,0,0,0
1269639,GS Sandhu,11,Sydney Thunder,0,0,1,0,0,0,0,0,0
1269639,M Gilkes,11,Sydney Thunder,0,0,1,0,0,0,0,0,0
1269639,N McAndrew,11,Sydney Thunder,0,0,1,0,0,0,0,0,0
1269639,SM Whiteman,11,Sydney Thunder,0,0,1,0,0,0,0,0,0
1269639,SW Billings,11,Sydney Thunder,0,0,1,0,0,0,0,0,0
1269639,T Sangha,11,Sydney Thunder,0,0,1,0,0,0,0,0,0
1269640,DJ Worrall,11,Adelaide Strikers,0,0,0,0,1,0,0,0,0
1269640,DR Drew,11,Adelaide Strikers,0,0,0,0,1,0,0,0,0
1269640,GHS Garton,11,Adelaide Strikers,0,0,0,0,1,0,0,0,0
1269640,HJ Nielsen,11,Adelaide Strikers,0,0,0,0,1,0,0,0,0
1269640,J Weatherald,11,Adelaide Strikers,0,0,0,0,1,0,0,0,0
1269640,JW Wells,11,Adelaide Strikers,0,0,0,0,1,0,0,0,0
1269640,MW Short,11,Adelaide Strikers,0,0,0,0,1,0,0,0,0
1269640,PM Siddle,11,Adelaide Strikers,0,0,0,0,1,0,0,0,0
1269640,Rashid Khan,11,Adelaide Strikers,0,0,0,0,1,0,0,0,0
1269640,RJ Gibson,11,Adelaide Strikers,0,0,0,0,1,0,0,0,0
1269640,WA Agar,11,Adelaide Strikers,0,0,0,0,1,0,0,0,0
1269640,J Fraser-McGurk,11,Melbourne Renegades,0,1,0,0,0,0,0,0,0
1269640,J Merlo,11,Melbourne Renegades,0,1,0,0,0,0,0,0,0
1269640,J Seymour,11,Melbourne Renegades,0,1,0,0,0,0,0,0,0
1269640,JL Pattinson,11,Melbourne Renegades,0,1,0,0,0,0,0,0,0
1269640,KW Richardson,11,Melbourne Renegades,0,1,0,0,0,0,0,0,0
1269640,Mohammad Nabi,11,Melbourne Renegades,0,1,0,0,0,0,0,0,0
1269640,MW Harvey,11,Melbourne Renegades,0,1,0,0,0,0,0,0,0
1269640,RJW Topley,11,Melbourne Renegades,0,1,0,0,0,0,0,0,0
1269640,SB Harper,11,Melbourne Renegades,0,1,0,0,0,0,0,0,0
1269640,W Sutherland,11,Melbourne Renegades,0,1,0,0,0,0,0,0,0
1269640,Zahir Khan,11,Melbourne Renegades,0,1,0,0,0,0,0,0,0
1269641,CP Jewell,11,Hobart Hurricanes,0,0,0,0,0,0,0,1,0
1269641,DJM Short,11,Hobart Hurricanes,0,0,0,0,0,0,0,1,0
1269641,JM Cox,11,Hobart Hurricanes,0,0,0,0,0,0,0,1,0
1269641,JS Paris,11,Hobart Hurricanes,0,0,0,0,0,0,0,1,0
